project_id,energy_type,energy_subtype,installation_size_kw,location_latitude,location_longitude,month,historical_production_kwh,investment_per_share_eur,total_shares,panel_age_months,kwh_per_share_per_month
35,Hydro,Run-of-River,4961.182173375398,45.14249577450957,-7.4893691385598515,1,"[316.3663978854761, 1017.4497084911916, 580.6232934765801, 1077.9743204450697, 1068.0566901074503, 1005.9254001176212, 990.0304363070613, 504.67913909804076, 280.9192830512522, 602.9801787651614, 373.5245149865087, 894.9510889024617]",72.48944667486818,39675,210,5.873900894681784
25,Wind,Onshore,2422.804478682366,-8.627230880590396,16.382256666002533,1,"[806.2529377509775, 964.8098009029954, 374.8386272604125, 702.5660764634424, 598.6630277723132, 346.3739921622491, 567.5344222915314, 268.1723093854936, 225.811906949487, 335.1662891548227, 1163.115111589174, 749.5295358950169]",193.3353214248779,12871,92,10.889704600402068
78,Geothermal,Flash Steam,1424.8754875588427,45.144863755126536,-19.980049632770637,11,"[819.5879548978296, 850.2010923981534, 352.02485312864815, 261.34962711066817, 980.7615860684398, 659.8004237693201, 258.1637955054758, 1194.8663171697672, 257.78056099636666, 895.0352288585532, 1183.6789252634135, 439.1801042159256]",32.738626894003254,6448,156,7.937318439953112
7,Geothermal,Dry Steam,2571.6395343414592,59.66968538529768,28.83821617036113,7,"[420.80262978563917, 373.75259566229454, 855.7236725616563, 1048.0158852494014, 924.3174696766612, 992.0936337605432, 604.7984290851998, 854.0757953719981, 554.2362404447745, 725.50462196864, 681.6348465348624, 376.88714514385435]",80.480358265448,4716,183,18.933801709030952
91,Biomass,Biogas,3962.1717925077332,18.21482297799723,20.85848963429467,8,"[735.3101314525917, 415.2018720172375, 212.12077464389327, 441.20145759954147, 1175.8737549100538, 1001.5371118829896, 1159.5766443210334, 687.8540439263625, 309.7361986775035, 747.9594889736929, 654.3773345599609, 1044.357082739616]",24.126103252927695,25345,196,5.374413413483829
82,Hydro,Run-of-River,3089.7024903644437,45.95652316469457,3.543623291708471,10,"[1092.0846889402344, 1155.3346865039284, 986.9033862552951, 515.4068957480127, 888.1347060865421, 637.6031240553918, 454.67062204605116, 1040.8715794259226, 238.426348962325, 1101.7619921354235, 661.4774646247342, 837.2014768082804]",133.57401483012762,29602,214,3.1071391590419375
79,Solar,Molten Salt,2616.1197086287602,-24.983099918295835,24.246026123289134,1,"[643.2730874436182, 247.83082039410547, 238.02184823745492, 946.2072574818386, 859.0355342036808, 1002.1305581275875, 305.36753395280596, 235.57086703554836, 708.5792894475785, 587.5952314827696, 661.9469366709558, 1191.588408870274]",194.2962417457807,39098,135,4.170010911917982
51,Hydro,Pumped,537.0584660813167,26.03027197013381,25.86235973330416,10,"[220.94496103091282, 282.17166747642733, 1167.8600348450304, 495.44477747742025, 969.2231478381336, 824.6635688542638, 581.939639652896, 405.68726219555515, 321.38641815940645, 815.0129680388666, 974.6337806377879, 843.9042535411306]",108.40891598358587,21669,114,0.8770328479055098
36,Geothermal,Dry Steam,4900.853130326311,20.188158963632212,14.94535949243479,12,"[356.6384369738083, 243.7356258799695, 310.807962179807, 798.5315756843656, 295.0116989923047, 575.9928899413114, 750.091940458156, 588.652798629847, 363.6838014653015, 473.7913075141065, 1128.317532848577, 875.9822755863554]",101.72932854257787,19544,120,15.207661578484599
32,Solar,Photovoltaic,2742.8820669546203,23.607076372982505,-6.736197712776292,8,"[948.1919059789975, 757.81322551107, 380.5945981753009, 253.85820699802613, 520.0598325209835, 953.1873359134028, 469.33129830202506, 739.5562204955052, 927.9471767307432, 307.94371464646434, 885.2980161158733, 291.8708877100447]",193.20029971476433,27062,151,3.966814058140988
77,Hydro,Run-of-River,2972.221067770926,10.836054691627993,-2.147092920870765,3,"[351.5693715876736, 293.75692064555665, 777.17278328755, 1077.138441511404, 633.8005122547718, 360.8481739577462, 758.042325148967, 1011.7522168657099, 941.7120615129301, 1081.4507796750213, 477.90209724886785, 393.95386726777485]",176.56421475867805,45522,217,3.273358961559744
46,Hydro,Run-of-River,3455.02634390558,-2.4740095557333674,12.321740040582348,4,"[205.22961354291274, 960.9907600280939, 235.31135494023908, 945.7337827312322, 402.4805601652374, 1158.0734801193803, 567.9407513020844, 526.931616338079, 348.88805033244466, 505.60421549021487, 1076.6507618282005, 1196.3343376272474]",76.82035844883542,10596,132,21.946215037733026
24,Hydro,Pumped,1988.0522059802552,1.2621840848623762,21.73708878980841,5,"[229.07138034395373, 366.88511785487094, 381.3192799255052, 587.6735947503942, 602.327124686556, 1074.2624706102379, 710.1097124988253, 923.4047656122863, 304.13735792028746, 425.43875546369384, 902.9434409786768, 252.8039604685281]",99.88654413753186,17029,82,7.788307497979437
60,Geothermal,Dry Steam,2516.3656272040953,-32.29417208656688,-16.486944245361247,12,"[984.8969771114675, 907.6809347409157, 988.6149646724065, 717.2690564416093, 640.1989979554905, 347.45252670628395, 528.1927536093115, 634.0193661738753, 288.60042967961726, 420.61195271121125, 798.2252940637388, 935.6631142391899]",199.67776472162518,34787,118,3.8944359828806934
17,Geothermal,Flash Steam,3938.9755094971483,-28.166380907661267,4.594293381777295,12,"[583.832951933044, 771.8722712271865, 787.7693608621983, 384.4762531336394, 562.2354416522884, 534.5112887419322, 226.1967085320648, 224.19176389135524, 1031.6970436757733, 473.0708099728124, 718.0787662388154, 498.72557358877305]",188.4324527974914,18833,35,12.602606876767737
69,Biomass,Biogas,971.2020183390728,40.26433097957104,7.49121320427356,5,"[906.0190076640246, 831.1706459567064, 249.84202778294156, 1103.9133302603746, 1109.3901920083963, 980.2130634301024, 207.02920381361915, 257.28025107762335, 425.2237022684898, 331.3494081449067, 598.8360297037294, 1122.6230580877896]",97.05178466841467,24252,158,1.9175302436599944
30,Geothermal,Dry Steam,1272.5450554063991,50.62545805210367,-5.027228009029635,6,"[628.8868788610387, 1044.7894362860216, 468.1390200955134, 356.381804403448, 1053.0896234036504, 246.5005864400655, 819.6994401994157, 761.9928474668068, 545.9204475016943, 515.1895210973589, 971.8577261816213, 286.4246107625465]",51.17294031572015,8927,203,6.691327263595878
15,Biomass,Biogas,4147.9484578447555,38.771301552770865,17.465526788303684,5,"[1181.2970904972467, 456.5300624442478, 854.1746014740745, 398.0976327597401, 765.3302545716099, 663.9324866883362, 1172.005329631537, 808.5272726964665, 549.5063720868188, 314.0957848879334, 351.2468287349345, 425.3169299512351]",53.93849896135811,34365,33,8.72398653004118
61,Biomass,Biogas,2049.690487816414,14.254580339542294,27.501999307201096,1,"[743.538217342646, 281.72534574677826, 658.3006415286565, 684.696287130047, 365.7745401632758, 1145.6981470002825, 1049.975371480662, 869.0223373291083, 662.2955610006072, 611.7655415845086, 850.9734671509542, 745.4318694069054]",17.143255646967695,25487,38,6.395260538100869
10,Hydro,Pumped,3980.24909602163,9.725593031468819,0.3866482937131046,5,"[364.7063534322959, 530.2150648714976, 956.751505688635, 719.3858595039374, 404.88127415071256, 1077.8300781520409, 1079.5818549515293, 1070.578425046007, 438.79621138153925, 651.2393441809882, 1184.989656140875, 972.0124763099903]",10.297647138984164,17280,131,15.165825127946333
97,Wind,Offshore,4001.803731710425,-2.806733208313517,7.1018091539009625,11,"[580.4200075075623, 975.6118509253274, 1164.4766539008115, 403.76645912768913, 723.3296311947413, 487.13795808457553, 992.8544190338393, 777.5933658811575, 834.5824175503037, 997.914159615894, 595.9704726624549, 1115.0900684070432]",108.94062911299729,48657,60,4.422668856279267
12,Wind,Onshore,3086.6920362639225,-3.6899263365989583,33.83118045787713,11,"[1183.521472715222, 340.7115280487584, 402.01566840248995, 384.2248392380261, 1093.9897100078704, 854.2925523249619, 352.1042832222729, 640.3234183683489, 815.2980250698021, 283.4640849893833, 1082.4163684073387, 1003.6035354415352]",103.51532084744446,40951,129,3.065022855928717
21,Biomass,Biogas,871.4767317141358,48.1927758304644,5.649381275236909,7,"[329.82644895171757, 886.860997675029, 293.0304864600272, 229.3641591023923, 1022.958446221486, 409.7529476836813, 579.0271262190975, 1173.457389976173, 536.8405018611032, 496.48978128331527, 1118.2079996227753, 310.7484453189581]",153.11856997235319,31090,194,1.0971734251654102
73,Biomass,Biogas,2496.3516138889845,42.824925243721836,0.11248284225236205,10,"[444.3399407864662, 312.94320841117354, 287.1794678318312, 919.0774473538556, 620.118727847725, 1105.3598742778704, 939.6713007267637, 391.2604179145867, 813.777418815699, 635.5054543981594, 777.2497307686131, 938.0691233385171]",162.2081967957392,12101,15,8.902636507119938
33,Geothermal,Dry Steam,3397.078932273398,-7.489598456830102,21.179631801165847,12,"[881.66948240162, 367.1320114712213, 855.2824096916581, 1191.742617167839, 272.6708716100163, 277.07801195146067, 540.380092666675, 1066.386514251342, 415.52986879133186, 560.3778199303476, 268.50540662697955, 963.1552912588894]",84.61973683809296,9179,142,20.517761805570156
17,Solar,Molten Salt,342.5147558873537,49.88473881802473,19.04611285352484,6,"[870.7323119058341, 760.4406309804399, 310.9894692134811, 647.0555438064255, 660.3582712019263, 1064.56360952267, 746.6482201877885, 580.4005489704097, 1176.8003285106593, 310.7205933263157, 622.5484283119447, 242.0246751714053]",149.2813035495514,5249,102,3.1581043132464686
48,Solar,Molten Salt,4865.242798315825,42.603905166657185,21.95892250757222,12,"[218.0065556004545, 1162.810357074026, 926.6709920703232, 504.75109538613333, 1029.394664858847, 481.5211984149299, 1072.753839566128, 312.580390411937, 903.6859774607957, 740.6984766449103, 296.5344701954408, 441.893828258839]",7.418787074076384,12639,52,21.165826318087557
75,Biomass,Wood Biomass,1170.4398969903555,33.024614709014585,15.928497783009483,11,"[1102.8949951919872, 1052.2638743911816, 867.8046832264065, 793.2215701073843, 1092.3024981396522, 385.33017952871444, 278.9691621908286, 439.5101699095381, 994.5782787001903, 234.6702667264833, 782.8068350834897, 1195.43751619131]",171.8607382983202,31462,149,1.2215793687355885
20,Biomass,Wood Biomass,2467.4544134655466,33.756574909282676,11.514385451209609,9,"[869.2002629380785, 1029.2867993167556, 1078.9789002822672, 771.7723520483222, 717.4463517550413, 630.4274103209902, 516.9465877911193, 634.5959608587118, 973.8796557301564, 801.9234310151315, 1092.523289954846, 643.3800143791877]",123.38246785015703,25370,38,4.347620894231479
29,Hydro,Pumped,3398.3104935750416,-26.83065615279615,-5.948933191070861,12,"[687.6670686212644, 852.2242595454725, 1150.5310525862035, 800.6510665483559, 943.5939161765598, 706.2660594952027, 834.1040313763314, 270.9322161337734, 454.391580841847, 561.8530932051387, 672.4933550065136, 245.64874550238375]",32.30469902289695,20835,106,10.184624323412686
93,Biomass,Wood Biomass,3131.4724938622385,6.974376299068375,6.848088479347471,4,"[406.9925784384268, 716.572628445979, 205.50579916042082, 207.66403264922533, 419.06880910185777, 236.72136250082116, 308.0257541306914, 538.8606493387516, 1002.5856795798129, 772.0486433693009, 712.6677259564165, 493.48882320812163]",186.69197528939918,6463,37,34.43510421663376
17,Biomass,Wood Biomass,4405.320252937742,17.47795542644152,-18.219906616115612,11,"[244.85356802356864, 650.5970189831339, 1129.426694473114, 365.20393933785016, 589.872352941544, 929.8603088484784, 1082.2585560948476, 870.9430047425079, 458.17325419116924, 874.6078529162162, 496.72764110409, 918.4292298187353]",191.0364598790829,16812,8,16.731854592378365
46,Biomass,Wood Biomass,344.64726672146986,20.379545294938772,21.195394809556404,2,"[865.2921019780553, 1000.3548790234066, 862.6645130593555, 292.2847920732572, 796.3215188603683, 749.5836567221436, 1100.3212680742715, 604.2397296442092, 521.0810970870501, 949.8507644364663, 612.6753260833966, 846.096175005063]",131.05776757429834,35610,75,0.7182069954004445
14,Wind,Onshore,4570.770390502372,21.257346834481922,32.4219156079807,4,"[837.8770926636339, 940.9812502745785, 729.9915229264187, 1029.017732545491, 1191.2632267336332, 1020.012629119356, 894.8823736759592, 732.4926994371466, 648.8530716747082, 284.39238054454233, 599.368748394691, 1110.1346367821343]",162.56441283177782,10342,223,20.289329631836484
24,Solar,Thermal,4235.741596800039,29.249282666922525,5.795864643408887,3,"[277.6146447314409, 742.5343685322515, 1061.7424949182955, 790.2855429531597, 426.27910821423177, 584.2396201373813, 650.1233611819322, 779.2663538205268, 959.351025752613, 298.8736176406354, 1089.6520330175663, 212.3097030160756]",77.16020526147977,2141,100,131.2964195549745
24,Wind,Offshore,869.8603177899134,24.57405100956123,-17.313292969719907,1,"[545.8774607378574, 354.4597472233238, 225.44775990575087, 845.8223862864843, 836.9023174547432, 540.6041665812917, 271.71188884765104, 609.628894895232, 511.2174950633936, 877.1206397350094, 805.7792494526904, 564.59372819754]",47.48904807972307,49613,65,0.9847940739067262
50,Biomass,Biogas,186.30676335385417,10.545511791044994,37.841044427062144,4,"[299.30220275369294, 408.86407070574, 1125.6373300253358, 614.1502243282268, 595.4342679929143, 513.206261070174, 347.0618505665884, 687.8511971924065, 330.0477825111387, 1035.4802363823276, 570.3969862753065, 574.8035677817963]",97.4312535542154,24173,196,0.47146650411634605
73,Solar,Photovoltaic,1477.6069172027912,56.1135485407593,3.3689136941452205,6,"[741.4076073475852, 354.1450431784871, 753.7114853580111, 741.704812410004, 961.90181260487, 1033.6499619375854, 640.441350312424, 502.33324935149375, 459.3348973170945, 394.6238367048719, 257.6475821990249, 542.4479788347134]",57.698299965502734,9491,139,7.666620642110794
1,Geothermal,Dry Steam,739.0236716611928,4.404374920220292,17.57405928526383,11,"[407.30900318755795, 982.3883294600873, 934.5779231214133, 500.48938560043234, 525.8231175644498, 992.5213919629191, 661.4455118873127, 930.8180287118088, 347.98414736583476, 1052.5577819015534, 910.8847166823191, 1106.942808834834]",30.81261391181963,2140,98,17.131652491792522
45,Geothermal,Flash Steam,696.7291019261414,39.0509794274885,-12.510751161989102,1,"[880.7558929604855, 666.7820772311879, 234.461259425, 1169.6077268480954, 1149.1121430894405, 712.9024161471975, 293.6724207059102, 954.6212215985918, 691.931100105729, 502.4474782893799, 691.4181775285567, 722.4441454054645]",114.72878130935614,3454,143,11.5090647281035
64,Solar,Molten Salt,2907.5311947039995,46.55771456245522,38.84436061500576,2,"[643.4558363819042, 802.1169853547796, 791.4067594224881, 1006.589342326277, 676.4833837782927, 1196.1229496394412, 259.4715688672808, 203.16784858070173, 840.1983115596238, 498.4349123618767, 440.38238869948384, 511.89908000428045]",54.92927519546609,47092,175,3.5412474063484844
31,Wind,Offshore,4649.824120135785,-36.945054290662,32.32290030682046,10,"[334.43512940812184, 499.39558837168124, 558.7155254170134, 1004.437207679505, 478.759872414553, 410.70496386720316, 1157.4480190380962, 208.8632851134689, 1197.8208556819782, 876.8212988573956, 1028.469299449117, 494.6193963461932]",7.791479145076696,2088,36,115.60839007545323
1,Biomass,Wood Biomass,3779.468215171997,36.892278210764104,19.512430940203295,1,"[1045.921439677732, 813.6041142374585, 288.6047139696791, 687.6278096672108, 277.64933467160506, 607.5430310324309, 607.1064891256276, 266.00984414024157, 548.8205339694794, 310.9980987913148, 1008.2352100092222, 1147.6880259644709]",19.101712675298028,29220,83,8.345021725903647
16,Wind,Offshore,609.0116312957559,44.20744373985792,-5.466126930525984,6,"[250.22601146397375, 272.9018353679035, 602.873282632637, 495.2904940479433, 432.38432305604783, 481.0044989087136, 1003.4827432968847, 1129.228053631854, 605.1026945275664, 1106.111002132497, 521.4957012478819, 676.4369863437917]",49.075654574119945,16592,158,1.9944329116192103
21,Hydro,Run-of-River,2109.801068951907,35.96114286997965,-8.729428847733553,7,"[703.0839507798364, 649.349742039642, 785.8647884535192, 824.7838627894024, 271.77580622651305, 882.6172212234025, 441.93168031552955, 913.9526325065898, 1022.5347943841967, 1003.9585075525202, 752.5009674078891, 720.1698923107512]",32.86081246118528,6590,8,16.219380595612872
31,Wind,Offshore,4127.701546000768,32.172155271717926,-3.707177155325457,1,"[517.5867952611167, 200.1346930044853, 711.1291392372298, 246.85190852760314, 476.16955782089946, 906.9764874557162, 262.68962162186585, 1039.3384923560025, 203.8199226585831, 446.82386920190226, 940.9040561520715, 516.2701497293068]",24.86901567287264,20008,107,11.290022875303727
